Date,Month,Year,Week,Source,Olive_Type,Condition,Olive_Size,Press_Method,Quantity_Olives_Tons,Oil_Quality_Score,Oil_Quantity_Tons,Waste_Fitoura_Tons,Waste_Margin_Tons,Processing_Time_Hours,Employees_Comptables,Employees_Registeurs,Employees_Ouvriers,Employees_Guards,Total_Employees,Global_Active_Power_kWh,Global_Reactive_Power_kVAr,Voltage_V,Global_Intensity_A,Total_Energy_Consumption_kWh,Water_Consumption_Liters,Water_Consumption_m3,Electricity_Price_TND_per_kWh,Water_Price_TND_per_m3,Electricity_Cost_TND,Water_Cost_TND,Total_Utility_Cost_TND,Hourly_Wage_Ouvriers_TND,Hourly_Wage_Comptables_TND,Hourly_Wage_Registeurs_TND,Hourly_Wage_Guards_TND,Ouvriers_Cost_TND,Comptables_Cost_TND,Registeurs_Cost_TND,Guards_Cost_TND,Total_Labor_Cost_TND,Total_Operational_Cost_TND
2022-12-04,12,2022,48,Centre,Zarazi,Rainfed,Large,Méthode en continu,35.61,76.5,12.07,18.51,5.03,11.8,1,2,3,1,7,2090.09,272.92,241.8,8644.76,2090.09,47149.0,47.149,0.352,0.2,735.71,9.43,745.14,2.5,6.0,3.5,3.0,88.279,70.623,82.393,35.311,276.607,1021.746
2022-12-04,12,2022,48,Centre,Oueslati,Rainfed,Small,Super-presses,31.86,79.1,8.67,18.41,4.78,16.9,1,1,5,1,8,1192.67,239.95,239.2,4986.65,1192.67,22045.0,22.045,0.352,0.2,419.819,4.409,424.228,2.5,6.0,3.5,3.0,211.648,101.591,59.262,50.796,423.297,847.524
2022-12-04,12,2022,48,Sud,Chemlali,Rainfed,Small,Méthode en continu,5.54,66.3,0.95,3.13,1.46,2.9,1,2,1,1,5,270.75,43.43,238.7,1134.16,270.75,4619.0,4.619,0.352,0.2,95.304,0.924,96.228,2.5,6.0,3.5,3.0,7.356,17.654,20.596,8.827,54.432,150.659
2022-12-04,12,2022,48,Centre,Chétoui,Rainfed,Medium,Méthode en continu,22.43,75.9,5.94,10.12,6.37,6.8,1,2,2,1,6,1226.07,292.95,247.4,4955.3,1226.07,25487.0,25.487,0.352,0.2,431.577,5.097,436.674,2.5,6.0,3.5,3.0,33.999,40.799,47.598,20.399,142.795,579.47
2022-12-05,12,2022,49,Sfax,Gerboui,Rainfed,Large,Traditionnel,17.66,89.0,5.01,10.04,2.61,12.3,1,1,2,1,5,570.99,83.59,235.9,2420.43,570.99,13126.0,13.126,0.352,0.2,200.989,2.625,203.615,2.5,6.0,3.5,3.0,61.294,73.553,42.906,36.776,214.528,418.143
2022-12-05,12,2022,49,Centre,Barouni,Irrigated,Large,Méthode en continu,50.92,87.1,17.3,21.89,11.73,18.8,1,2,6,1,10,2104.82,233.69,239.0,8806.51,2104.82,64716.0,64.716,0.352,0.2,740.895,12.943,753.838,2.5,6.0,3.5,3.0,282.567,113.027,131.864,56.513,583.971,1337.81
2022-12-05,12,2022,49,Sud,Chemlali,Irrigated,Small,Méthode en continu,32.0,66.9,9.69,16.88,5.42,12.3,1,2,3,1,7,1759.33,377.11,245.5,7166.13,1759.33,27116.0,27.116,0.352,0.2,619.284,5.423,624.707,2.5,6.0,3.5,3.0,92.406,73.925,86.245,36.962,289.538,914.245
2022-12-05,12,2022,49,Sud,Chétoui,Rainfed,Large,Méthode en continu,19.62,72.2,5.31,10.25,4.06,5.9,1,2,1,1,5,1113.24,299.62,243.4,4574.3,1113.24,19854.0,19.854,0.352,0.2,391.86,3.971,395.831,2.5,6.0,3.5,3.0,14.745,35.388,41.286,17.694,109.114,504.945
2022-12-05,12,2022,49,Sud,Zarazi,Irrigated,Large,Traditionnel,18.28,75.0,4.08,11.33,2.86,13.2,1,1,2,1,5,485.64,81.36,245.7,1976.78,485.64,10998.0,10.998,0.352,0.2,170.946,2.2,173.146,2.5,6.0,3.5,3.0,66.196,79.435,46.337,39.717,231.685,404.831
2022-12-06,12,2022,49,Centre,Chétoui,Rainfed,Large,Méthode en continu,34.7,83.6,10.93,17.69,6.09,10.5,1,2,3,1,7,1789.03,367.78,249.1,7182.83,1789.03,46065.0,46.065,0.352,0.2,629.739,9.213,638.952,2.5,6.0,3.5,3.0,78.439,62.751,73.21,31.376,245.775,884.727
2022-12-06,12,2022,49,Centre,Barouni,Irrigated,Small,Méthode en continu,40.53,82.8,14.32,17.85,8.36,14.9,1,2,4,1,8,1842.0,222.74,250.2,7361.1,1842.0,46426.0,46.426,0.352,0.2,648.383,9.285,657.668,2.5,6.0,3.5,3.0,148.811,89.287,104.168,44.643,386.91,1044.578
2022-12-06,12,2022,49,Sud,Barouni,Irrigated,Small,Traditionnel,36.91,72.7,7.5,22.79,6.62,26.6,1,1,7,1,10,1144.42,269.25,236.4,4841.0,1144.42,27043.0,27.043,0.352,0.2,402.835,5.409,408.244,2.5,6.0,3.5,3.0,466.21,159.843,93.242,79.922,799.217,1207.461
2022-12-06,12,2022,49,Centre,Barouni,Rainfed,Small,Traditionnel,25.42,59.5,5.33,12.79,7.3,17.0,1,1,5,1,8,897.15,229.33,241.0,3723.37,897.15,23718.0,23.718,0.352,0.2,315.797,4.744,320.54,2.5,6.0,3.5,3.0,213.096,102.286,59.667,51.143,426.192,746.732
2022-12-06,12,2022,49,Nord,Barouni,Rainfed,Small,Méthode en continu,37.04,86.7,12.75,15.23,9.06,13.0,1,2,3,1,7,1571.27,242.79,242.9,6469.65,1571.27,41000.0,41.0,0.352,0.2,553.086,8.2,561.286,2.5,6.0,3.5,3.0,97.776,78.221,91.257,39.11,306.364,867.65
2022-12-06,12,2022,49,Centre,Zarazi,Rainfed,Large,Super-presses,5.21,72.8,1.78,2.42,1.02,3.2,1,1,1,1,4,236.58,57.65,236.3,1001.39,236.58,4210.0,4.21,0.352,0.2,83.276,0.842,84.118,2.5,6.0,3.5,3.0,7.932,19.037,11.105,9.518,47.592,131.71
2022-12-06,12,2022,49,Sfax,Chétoui,Irrigated,Medium,Méthode en continu,42.53,90.8,15.28,17.1,10.15,14.4,1,2,4,1,8,2160.09,609.73,242.8,8895.35,2160.09,51548.0,51.548,0.352,0.2,760.35,10.31,770.659,2.5,6.0,3.5,3.0,144.141,86.485,100.899,43.242,374.766,1145.426
2022-12-06,12,2022,49,Sfax,Zarazi,Irrigated,Small,Super-presses,37.92,89.1,11.31,17.53,9.08,20.3,1,1,5,1,8,1817.69,435.13,247.2,7353.59,1817.69,31838.0,31.838,0.352,0.2,639.826,6.368,646.194,2.5,6.0,3.5,3.0,253.756,121.803,71.052,60.901,507.512,1153.706
2022-12-07,12,2022,49,Centre,Zarazi,Rainfed,Small,Traditionnel,30.04,70.7,6.57,16.76,6.71,20.4,1,1,7,1,10,825.89,214.44,236.9,3486.02,825.89,20671.0,20.671,0.352,0.2,290.713,4.134,294.848,2.5,6.0,3.5,3.0,356.842,122.346,71.368,61.173,611.729,906.577
2022-12-07,12,2022,49,Sfax,Chemlali,Rainfed,Large,Super-presses,24.17,93.0,7.16,13.18,3.82,11.0,1,1,3,1,6,1108.53,179.64,242.2,4576.44,1108.53,14472.0,14.472,0.352,0.2,390.202,2.894,393.096,2.5,6.0,3.5,3.0,82.538,66.03,38.518,33.015,220.101,613.198
2022-12-07,12,2022,49,Sud,Chétoui,Irrigated,Large,Méthode en continu,31.65,81.9,9.52,16.53,5.6,12.2,1,2,3,1,7,1282.32,336.22,242.4,5289.77,1282.32,33905.0,33.905,0.352,0.2,451.378,6.781,458.159,2.5,6.0,3.5,3.0,91.416,73.133,85.322,36.567,286.438,744.597
2022-12-07,12,2022,49,Sud,Chétoui,Rainfed,Medium,Traditionnel,16.36,69.4,4.08,9.5,2.79,11.9,1,1,2,1,5,414.32,42.89,237.0,1748.12,414.32,12546.0,12.546,0.352,0.2,145.839,2.509,148.349,2.5,6.0,3.5,3.0,59.618,71.541,41.733,35.771,208.663,357.011
2022-12-07,12,2022,49,Sud,Oueslati,Rainfed,Large,Super-presses,9.94,75.5,3.65,3.91,2.38,5.1,1,1,1,1,4,328.75,48.6,235.3,1397.35,328.75,6757.0,6.757,0.352,0.2,115.719,1.351,117.07,2.5,6.0,3.5,3.0,12.717,30.522,17.804,15.261,76.304,193.375
2022-12-07,12,2022,49,Nord,Oueslati,Rainfed,Small,Super-presses,67.99,89.0,20.8,36.0,11.18,36.8,1,1,10,1,13,3253.17,912.05,238.8,13620.34,3253.17,52589.0,52.589,0.352,0.2,1145.118,10.518,1155.635,2.5,6.0,3.5,3.0,919.286,220.629,128.7,110.314,1378.929,2534.564
2022-12-07,12,2022,49,Centre,Zalmati,Rainfed,Small,Méthode en continu,38.0,68.7,11.66,16.22,10.13,13.2,1,2,3,1,7,1922.69,289.22,236.8,8120.83,1922.69,54409.0,54.409,0.352,0.2,676.788,10.882,687.67,2.5,6.0,3.5,3.0,98.942,79.154,92.346,39.577,310.019,997.689
2022-12-08,12,2022,49,Centre,Oueslati,Rainfed,Large,Super-presses,26.12,79.1,7.43,11.47,7.22,14.0,1,1,3,1,6,1222.4,147.11,236.7,5164.99,1222.4,21693.0,21.693,0.352,0.2,430.283,4.339,434.622,2.5,6.0,3.5,3.0,104.792,83.834,48.903,41.917,279.446,714.068
2022-12-08,12,2022,49,Sfax,Oueslati,Rainfed,Medium,Super-presses,30.22,85.4,10.02,13.21,6.99,16.8,1,1,5,1,8,1084.96,181.95,236.9,4580.44,1084.96,24680.0,24.68,0.352,0.2,381.906,4.936,386.842,2.5,6.0,3.5,3.0,210.266,100.928,58.875,50.464,420.532,807.375
2022-12-08,12,2022,49,Sfax,Chétoui,Rainfed,Large,Super-presses,11.71,93.2,4.15,5.07,2.49,6.6,1,1,1,1,4,510.76,144.3,239.0,2137.2,510.76,9207.0,9.207,0.352,0.2,179.789,1.841,181.63,2.5,6.0,3.5,3.0,16.402,39.364,22.962,19.682,98.41,280.04
2022-12-08,12,2022,49,Sfax,Barouni,Rainfed,Large,Méthode en continu,36.32,78.5,11.6,16.91,7.81,11.2,1,2,3,1,7,2120.01,364.53,239.7,8845.67,2120.01,46510.0,46.51,0.352,0.2,746.243,9.302,755.545,2.5,6.0,3.5,3.0,83.903,67.123,78.31,33.561,262.897,1018.442
2022-12-08,12,2022,49,Centre,Gerboui,Irrigated,Large,Super-presses,26.86,78.0,7.43,11.73,7.7,13.4,1,1,3,1,6,949.0,118.7,241.8,3924.42,949.0,18819.0,18.819,0.352,0.2,334.047,3.764,337.811,2.5,6.0,3.5,3.0,100.321,80.257,46.817,40.128,267.523,605.334
2022-12-08,12,2022,49,Sfax,Oueslati,Rainfed,Small,Méthode en continu,31.19,84.1,10.31,15.89,4.99,11.8,1,2,3,1,7,1688.44,437.52,236.4,7140.82,1688.44,33683.0,33.683,0.352,0.2,594.331,6.737,601.067,2.5,6.0,3.5,3.0,88.441,70.752,82.545,35.376,277.114,878.181
2022-12-09,12,2022,49,Nord,Zarazi,Rainfed,Large,Méthode en continu,57.45,92.0,19.68,28.21,9.56,21.2,1,2,6,1,10,2968.38,310.71,237.1,12519.48,2968.38,63193.0,63.193,0.352,0.2,1044.869,12.639,1057.507,2.5,6.0,3.5,3.0,317.515,127.006,148.174,63.503,656.197,1713.704
2022-12-09,12,2022,49,Centre,Chemlali,Irrigated,Small,Traditionnel,73.03,82.1,17.73,39.94,15.36,51.1,1,1,17,1,20,2077.89,528.68,238.0,8729.96,2077.89,54849.0,54.849,0.352,0.2,731.418,10.97,742.387,2.5,6.0,3.5,3.0,2173.074,306.787,178.959,153.393,2812.213,3554.6
2022-12-09,12,2022,49,Sfax,Barouni,Rainfed,Small,Méthode en continu,39.12,78.6,12.53,17.1,9.49,13.7,1,2,3,1,7,1638.54,338.19,237.3,6904.73,1638.54,45126.0,45.126,0.352,0.2,576.768,9.025,585.793,2.5,6.0,3.5,3.0,102.412,81.93,95.584,40.965,320.891,906.683
2022-12-09,12,2022,49,Nord,Zalmati,Rainfed,Large,Méthode en continu,29.11,88.6,9.89,12.83,6.39,8.5,1,2,2,1,6,1418.26,321.28,234.8,6041.41,1418.26,32599.0,32.599,0.352,0.2,499.228,6.52,505.748,2.5,6.0,3.5,3.0,42.618,51.142,59.666,25.571,178.997,684.745
2022-12-10,12,2022,49,Sfax,Zarazi,Rainfed,Large,Traditionnel,29.26,77.8,6.61,17.11,5.54,19.2,1,1,5,1,8,715.76,212.82,239.7,2985.91,715.76,22873.0,22.873,0.352,0.2,251.946,4.575,256.521,2.5,6.0,3.5,3.0,240.188,115.29,67.253,57.645,480.375,736.896
2022-12-10,12,2022,49,Nord,Gerboui,Rainfed,Small,Méthode en continu,55.84,78.8,18.72,28.41,8.72,21.6,1,2,6,1,10,2439.11,610.54,244.0,9996.99,2439.11,73889.0,73.889,0.352,0.2,858.568,14.778,873.346,2.5,6.0,3.5,3.0,323.633,129.453,151.029,64.727,668.841,1542.187
2022-12-10,12,2022,49,Sfax,Chétoui,Rainfed,Medium,Méthode en continu,31.71,83.3,10.0,15.5,6.21,12.1,1,2,3,1,7,1306.21,381.42,239.6,5452.65,1306.21,28730.0,28.73,0.352,0.2,459.786,5.746,465.532,2.5,6.0,3.5,3.0,90.588,72.47,84.549,36.235,283.842,749.373
2022-12-10,12,2022,49,Sfax,Zarazi,Irrigated,Medium,Super-presses,46.02,90.1,13.85,21.44,10.73,26.3,1,1,7,1,10,2160.48,611.4,236.1,9150.9,2160.48,28329.0,28.329,0.352,0.2,760.489,5.666,766.155,2.5,6.0,3.5,3.0,459.896,157.679,91.979,78.839,788.394,1554.549
2022-12-10,12,2022,49,Sud,Chemlali,Irrigated,Small,Méthode en continu,27.97,65.5,7.26,12.65,8.06,10.5,1,2,2,1,6,1344.34,325.13,244.7,5494.08,1344.34,28175.0,28.175,0.352,0.2,473.207,5.635,478.842,2.5,6.0,3.5,3.0,52.645,63.174,73.703,31.587,221.108,699.95
2022-12-11,12,2022,49,Nord,Gerboui,Rainfed,Medium,Super-presses,68.89,90.4,20.77,36.61,11.5,35.6,1,1,10,1,13,2841.94,305.37,239.6,11862.27,2841.94,54629.0,54.629,0.352,0.2,1000.362,10.926,1011.288,2.5,6.0,3.5,3.0,889.855,213.565,124.58,106.783,1334.782,2346.07
2022-12-11,12,2022,49,Sud,Zalmati,Rainfed,Large,Méthode en continu,13.78,67.7,4.38,6.6,2.8,6.5,1,2,1,1,5,778.16,121.9,239.9,3243.4,778.16,14358.0,14.358,0.352,0.2,273.914,2.872,276.785,2.5,6.0,3.5,3.0,16.193,38.863,45.341,19.432,119.829,396.614
2022-12-12,12,2022,50,Centre,Oueslati,Rainfed,Small,Super-presses,41.17,80.6,11.71,19.6,9.86,24.0,1,1,7,1,10,1736.01,326.97,238.0,7294.47,1736.01,29639.0,29.639,0.352,0.2,611.077,5.928,617.005,2.5,6.0,3.5,3.0,419.681,143.89,83.936,71.945,719.452,1336.457
2022-12-12,12,2022,50,Centre,Zarazi,Irrigated,Large,Méthode en continu,44.17,79.9,13.86,22.76,7.54,16.0,1,2,4,1,8,1819.96,236.46,244.4,7445.77,1819.96,60427.0,60.427,0.352,0.2,640.626,12.085,652.711,2.5,6.0,3.5,3.0,159.736,95.842,111.816,47.921,415.315,1068.026
2022-12-13,12,2022,50,Sud,Chétoui,Irrigated,Large,Méthode en continu,26.61,80.9,8.9,13.15,4.56,7.9,1,2,2,1,6,1481.32,433.37,231.7,6394.42,1481.32,21731.0,21.731,0.352,0.2,521.425,4.346,525.771,2.5,6.0,3.5,3.0,39.484,47.381,55.278,23.691,165.835,691.606
2022-12-13,12,2022,50,Sfax,Zarazi,Rainfed,Medium,Super-presses,20.27,76.0,5.81,10.62,3.84,10.5,1,1,3,1,6,923.02,251.81,238.8,3864.94,923.02,16087.0,16.087,0.352,0.2,324.904,3.217,328.121,2.5,6.0,3.5,3.0,78.672,62.938,36.714,31.469,209.793,537.914
2022-12-13,12,2022,50,Sud,Zalmati,Rainfed,Large,Méthode en continu,17.01,61.3,5.77,7.39,3.85,5.6,1,2,1,1,5,865.68,153.54,244.9,3535.04,865.68,18261.0,18.261,0.352,0.2,304.721,3.652,308.373,2.5,6.0,3.5,3.0,13.947,33.473,39.052,16.736,103.208,411.581
2022-12-13,12,2022,50,Nord,Chemlali,Irrigated,Medium,Super-presses,108.94,96.7,34.65,59.18,15.1,59.6,1,1,18,1,21,3677.87,1010.88,245.9,14958.73,3677.87,98595.0,98.595,0.352,0.2,1294.612,19.719,1314.331,2.5,6.0,3.5,3.0,2679.781,357.304,208.427,178.652,3424.164,4738.495
2022-12-13,12,2022,50,Nord,Oueslati,Rainfed,Medium,Super-presses,58.74,99.7,18.55,27.29,12.9,34.3,1,1,9,1,12,2031.95,231.96,233.7,8693.65,2031.95,41874.0,41.874,0.352,0.2,715.246,8.375,723.62,2.5,6.0,3.5,3.0,771.334,205.689,119.985,102.844,1199.852,1923.473
2022-12-13,12,2022,50,Sfax,Oueslati,Rainfed,Small,Super-presses,17.86,93.1,5.7,8.5,3.66,10.8,1,1,1,1,4,793.44,114.21,243.1,3264.28,793.44,11367.0,11.367,0.352,0.2,279.29,2.273,281.564,2.5,6.0,3.5,3.0,27.074,64.978,37.904,32.489,162.446,444.01
2022-12-14,12,2022,50,Centre,Oueslati,Irrigated,Medium,Méthode en continu,57.58,92.0,20.74,28.58,8.26,18.8,1,2,6,1,10,2549.38,274.2,235.1,10843.75,2549.38,56464.0,56.464,0.352,0.2,897.381,11.293,908.674,2.5,6.0,3.5,3.0,281.736,112.694,131.477,56.347,582.254,1490.928
2022-12-14,12,2022,50,Sud,Chétoui,Rainfed,Small,Méthode en continu,10.05,67.4,2.53,5.22,2.3,3.3,1,2,1,1,5,537.76,93.45,239.1,2249.26,537.76,10661.0,10.661,0.352,0.2,189.292,2.132,191.425,2.5,6.0,3.5,3.0,8.128,19.508,22.759,9.754,60.149,251.574
2022-12-14,12,2022,50,Sfax,Barouni,Rainfed,Small,Méthode en continu,42.43,74.1,14.59,20.34,7.5,14.1,1,2,4,1,8,2220.54,246.24,242.1,9171.92,2220.54,44882.0,44.882,0.352,0.2,781.631,8.976,790.608,2.5,6.0,3.5,3.0,141.37,84.822,98.959,42.411,367.563,1158.171
2022-12-14,12,2022,50,Sud,Zalmati,Rainfed,Medium,Traditionnel,12.25,58.7,2.99,5.79,3.47,9.4,1,1,2,1,5,296.87,43.56,242.4,1224.64,296.87,9235.0,9.235,0.352,0.2,104.5,1.847,106.347,2.5,6.0,3.5,3.0,47.032,56.438,32.922,28.219,164.611,270.958
2022-12-14,12,2022,50,Nord,Chemlali,Rainfed,Large,Traditionnel,62.39,95.9,17.0,27.64,17.75,44.1,1,1,15,1,18,1729.26,515.9,236.7,7306.36,1729.26,50789.0,50.789,0.352,0.2,608.701,10.158,618.859,2.5,6.0,3.5,3.0,1652.912,264.466,154.272,132.233,2203.883,2822.741
2022-12-14,12,2022,50,Nord,Chétoui,Irrigated,Small,Méthode en continu,96.83,100.0,35.6,48.03,13.2,33.3,1,2,10,1,14,4725.08,859.1,242.4,19493.87,4725.08,130780.0,130.78,0.352,0.2,1663.23,26.156,1689.386,2.5,6.0,3.5,3.0,831.405,199.537,232.794,99.769,1363.505,3052.891
2022-12-15,12,2022,50,Sud,Chétoui,Rainfed,Large,Méthode en continu,15.78,68.2,5.05,6.79,3.94,5.7,1,2,1,1,5,854.18,93.25,249.7,3420.98,854.18,17207.0,17.207,0.352,0.2,300.67,3.441,304.111,2.5,6.0,3.5,3.0,14.334,34.403,40.136,17.201,106.075,410.186
2022-12-15,12,2022,50,Centre,Zarazi,Irrigated,Large,Super-presses,64.8,83.5,19.07,28.22,17.51,36.3,1,1,10,1,13,3046.5,353.65,229.8,13256.42,3046.5,60777.0,60.777,0.352,0.2,1072.368,12.155,1084.523,2.5,6.0,3.5,3.0,908.718,218.092,127.221,109.046,1363.077,2447.6
2022-12-15,12,2022,50,Sud,Zalmati,Rainfed,Large,Super-presses,24.24,70.3,6.16,11.61,6.47,12.7,1,1,3,1,6,1013.23,231.8,243.1,4167.93,1013.23,15548.0,15.548,0.352,0.2,356.658,3.11,359.768,2.5,6.0,3.5,3.0,95.06,76.048,44.361,38.024,253.493,613.261
2022-12-15,12,2022,50,Nord,Barouni,Rainfed,Medium,Traditionnel,57.08,81.6,14.4,30.07,12.61,40.8,1,1,12,1,15,1659.39,395.66,234.4,7078.93,1659.39,48509.0,48.509,0.352,0.2,584.107,9.702,593.809,2.5,6.0,3.5,3.0,1223.816,244.763,142.779,122.382,1733.74,2327.549
2022-12-16,12,2022,50,Centre,Chétoui,Rainfed,Large,Super-presses,26.42,79.5,8.14,11.88,6.41,13.6,1,1,3,1,6,1084.78,109.84,247.1,4390.71,1084.78,17432.0,17.432,0.352,0.2,381.842,3.486,385.328,2.5,6.0,3.5,3.0,101.701,81.361,47.46,40.68,271.202,656.53
2022-12-16,12,2022,50,Sud,Gerboui,Rainfed,Large,Super-presses,12.63,66.5,3.05,6.11,3.47,7.8,1,1,1,1,4,598.18,84.56,234.7,2548.69,598.18,7975.0,7.975,0.352,0.2,210.56,1.595,212.155,2.5,6.0,3.5,3.0,19.623,47.096,27.473,23.548,117.74,329.894
2022-12-16,12,2022,50,Nord,Barouni,Rainfed,Small,Méthode en continu,27.77,84.8,9.84,10.86,7.08,8.4,1,2,2,1,6,1440.73,225.75,235.6,6113.97,1440.73,40117.0,40.117,0.352,0.2,507.137,8.023,515.161,2.5,6.0,3.5,3.0,41.791,50.15,58.508,25.075,175.524,690.685
2022-12-17,12,2022,50,Centre,Gerboui,Rainfed,Medium,Méthode en continu,22.82,83.3,7.65,11.18,3.99,6.6,1,2,2,1,6,975.58,145.33,237.1,4114.67,975.58,31991.0,31.991,0.352,0.2,343.405,6.398,349.803,2.5,6.0,3.5,3.0,32.833,39.4,45.966,19.7,137.899,487.703
2022-12-17,12,2022,50,Sfax,Gerboui,Rainfed,Medium,Traditionnel,33.37,76.6,7.95,15.98,9.45,22.4,1,1,7,1,10,1008.45,272.73,241.6,4174.75,1008.45,22546.0,22.546,0.352,0.2,354.973,4.509,359.482,2.5,6.0,3.5,3.0,391.311,134.164,78.262,67.082,670.819,1030.301
2022-12-17,12,2022,50,Sfax,Chétoui,Irrigated,Large,Méthode en continu,43.08,100.0,15.01,16.97,11.09,14.2,1,2,4,1,8,2171.65,646.39,238.2,9116.74,2171.65,55658.0,55.658,0.352,0.2,764.422,11.132,775.554,2.5,6.0,3.5,3.0,141.545,84.927,99.081,42.463,368.017,1143.571
2022-12-18,12,2022,50,Nord,Zarazi,Irrigated,Large,Traditionnel,99.67,95.3,25.77,49.82,24.07,69.1,1,1,22,1,25,3246.99,677.51,240.2,13519.77,3246.99,99248.0,99.248,0.352,0.2,1142.941,19.85,1162.79,2.5,6.0,3.5,3.0,3800.48,414.598,241.849,207.299,4664.226,5827.016
2022-12-18,12,2022,50,Sud,Chemlali,Rainfed,Large,Méthode en continu,10.37,70.5,3.03,4.87,2.46,4.0,1,2,1,1,5,518.2,68.23,236.4,2192.39,518.2,10244.0,10.244,0.352,0.2,182.406,2.049,184.455,2.5,6.0,3.5,3.0,10.068,24.163,28.19,12.082,74.503,258.958
2022-12-18,12,2022,50,Nord,Gerboui,Irrigated,Small,Méthode en continu,78.57,97.6,27.75,39.97,10.85,29.3,1,2,8,1,12,4510.48,1064.01,246.7,18282.41,4510.48,124256.0,124.256,0.352,0.2,1587.689,24.851,1612.54,2.5,6.0,3.5,3.0,585.852,175.755,205.048,87.878,1054.533,2667.073
2022-12-18,12,2022,50,Centre,Chétoui,Irrigated,Large,Méthode en continu,37.14,88.2,12.95,17.04,7.15,13.0,1,2,3,1,7,1701.99,261.05,247.3,6881.68,1701.99,48834.0,48.834,0.352,0.2,599.102,9.767,608.869,2.5,6.0,3.5,3.0,97.644,78.116,91.135,39.058,305.952,914.821
2022-12-18,12,2022,50,Sfax,Chétoui,Irrigated,Medium,Traditionnel,28.47,92.6,7.57,13.91,6.99,19.5,1,1,5,1,8,768.18,139.48,239.9,3201.54,768.18,18689.0,18.689,0.352,0.2,270.398,3.738,274.136,2.5,6.0,3.5,3.0,243.465,116.863,68.17,58.432,486.929,761.065
2022-12-19,12,2022,51,Nord,Chétoui,Rainfed,Medium,Méthode en continu,54.86,91.3,18.7,22.37,13.8,19.6,1,2,6,1,10,2289.75,370.18,249.1,9191.07,2289.75,62061.0,62.061,0.352,0.2,805.991,12.412,818.404,2.5,6.0,3.5,3.0,294.581,117.832,137.471,58.916,608.801,1427.204
2022-12-19,12,2022,51,Sud,Barouni,Rainfed,Large,Super-presses,16.0,69.9,3.92,7.47,4.61,9.9,1,1,1,1,4,552.51,57.64,238.5,2316.3,552.51,11408.0,11.408,0.352,0.2,194.482,2.282,196.764,2.5,6.0,3.5,3.0,24.79,59.496,34.706,29.748,148.739,345.503
2022-12-19,12,2022,51,Sfax,Oueslati,Rainfed,Small,Traditionnel,32.77,86.8,8.9,18.08,5.8,23.8,1,1,7,1,10,908.14,112.85,236.9,3833.64,908.14,23915.0,23.915,0.352,0.2,319.664,4.783,324.447,2.5,6.0,3.5,3.0,417.285,143.069,83.457,71.535,715.346,1039.793
2022-12-20,12,2022,51,Sfax,Zalmati,Rainfed,Large,Traditionnel,34.46,89.0,8.94,19.83,5.69,24.6,1,1,7,1,10,1105.41,217.79,248.0,4458.17,1105.41,22100.0,22.1,0.352,0.2,389.106,4.42,393.526,2.5,6.0,3.5,3.0,431.103,147.807,86.221,73.903,739.033,1132.559
2022-12-20,12,2022,51,Nord,Barouni,Irrigated,Large,Super-presses,74.14,100.0,23.79,37.59,12.75,43.5,1,1,12,1,15,3044.66,469.85,241.6,12603.42,3044.66,64961.0,64.961,0.352,0.2,1071.719,12.992,1084.711,2.5,6.0,3.5,3.0,1305.615,261.123,152.322,130.562,1849.622,2934.332
2022-12-20,12,2022,51,Centre,Zarazi,Rainfed,Large,Traditionnel,22.81,80.3,5.48,13.58,3.76,15.0,1,1,5,1,8,796.31,119.39,240.0,3318.08,796.31,16271.0,16.271,0.352,0.2,280.302,3.254,283.556,2.5,6.0,3.5,3.0,187.09,89.803,52.385,44.902,374.18,657.736
2022-12-21,12,2022,51,Nord,Oueslati,Rainfed,Small,Traditionnel,28.81,93.5,6.69,16.39,5.73,18.9,1,1,5,1,8,1012.94,167.88,239.7,4225.51,1012.94,28275.0,28.275,0.352,0.2,356.555,5.655,362.21,2.5,6.0,3.5,3.0,236.374,113.46,66.185,56.73,472.749,834.959
2022-12-21,12,2022,51,Centre,Chétoui,Rainfed,Medium,Super-presses,28.19,83.7,7.56,13.72,6.92,15.1,1,1,3,1,6,935.6,242.79,239.8,3901.92,935.6,19303.0,19.303,0.352,0.2,329.33,3.861,333.191,2.5,6.0,3.5,3.0,113.47,90.776,52.953,45.388,302.588,635.779
2022-12-21,12,2022,51,Sud,Chétoui,Rainfed,Medium,Traditionnel,16.77,65.2,4.95,8.12,3.7,12.5,1,1,2,1,5,496.36,126.95,237.5,2089.83,496.36,12695.0,12.695,0.352,0.2,174.718,2.539,177.257,2.5,6.0,3.5,3.0,62.445,74.934,43.711,37.467,218.557,395.814
2022-12-21,12,2022,51,Sfax,Zalmati,Irrigated,Small,Méthode en continu,35.46,91.7,12.38,17.68,5.4,12.7,1,2,3,1,7,1688.23,187.9,245.4,6878.91,1688.23,41019.0,41.019,0.352,0.2,594.256,8.204,602.46,2.5,6.0,3.5,3.0,95.609,76.488,89.236,38.244,299.576,902.036
2022-12-21,12,2022,51,Nord,Barouni,Rainfed,Medium,Méthode en continu,37.01,83.4,12.29,17.18,7.54,12.5,1,2,3,1,7,1523.67,419.3,232.9,6541.64,1523.67,58205.0,58.205,0.352,0.2,536.33,11.641,547.971,2.5,6.0,3.5,3.0,94.048,75.239,87.778,37.619,294.685,842.656
